SUMLEV	GEOCODE	GEOID	NAME	BASENAME	total_population_p001	white	black	american_indian	asian	pacific_islander	other	two_or_more	total_population_p002	hispanic	not_hispanic	housing_units_total	housing_units_occupied	housing_units_vacant
140	51179010404	1400000US51179010404	Census Tract 104.04	104.04	6642	4257	1091	49	221	5	278	741	6642	675	5967	2410	2297	113
140	51179010405	1400000US51179010405	Census Tract 104.05	104.05	6241	4575	677	58	184	14	181	552	6241	525	5716	2143	2099	44
140	51179010406	1400000US51179010406	Census Tract 104.06	104.06	3216	2081	511	22	97	0	199	306	3216	361	2855	1178	1125	53
140	51179010502	1400000US51179010502	Census Tract 105.02	105.02	4226	3382	263	36	75	4	103	363	4226	292	3934	1615	1545	70
140	51179010503	1400000US51179010503	Census Tract 105.03	105.03	2618	2160	80	44	38	0	57	239	2618	163	2455	951	910	41
140	51179010504	1400000US51179010504	Census Tract 105.04	105.04	1935	1483	121	62	9	0	59	201	1935	119	1816	745	703	42
140	51181860100	1400000US51181860100	Census Tract 8601	8601	3059	1618	1262	7	8	6	28	130	3059	80	2979	1697	1340	357
140	51181860200	1400000US51181860200	Census Tract 8602	8602	3502	1865	1432	12	6	4	26	157	3502	69	3433	1705	1447	258
140	51183870100	1400000US51183870100	Census Tract 8701	8701	2652	1119	1376	5	3	2	20	127	2652	59	2593	1438	1181	257
140	51183870201	1400000US51183870201	Census Tract 8702.01	8702.01	3262	1514	1615	5	4	2	18	104	3262	128	3134	1087	882	205
140	51183870202	1400000US51183870202	Census Tract 8702.02	8702.02	700	247	443	1	0	0	3	6	700	27	673	0	0	0
140	51183870300	1400000US51183870300	Census Tract 8703	8703	2633	885	1594	6	2	6	36	104	2633	72	2561	1277	1099	178
140	51183870400	1400000US51183870400	Census Tract 8704	8704	1582	736	753	1	3	1	16	72	1582	20	1562	834	716	118
140	51185020100	1400000US51185020100	Census Tract 201	201	3219	2882	229	3	1	0	6	98	3219	54	3165	1206	999	207
140	51185020200	1400000US51185020200	Census Tract 202	202	5043	4362	344	7	36	6	60	228	5043	84	4959	2406	2059	347
140	51185020301	1400000US51185020301	Census Tract 203.01	203.01	2450	2294	59	0	4	0	6	87	2450	13	2437	1276	1055	221
140	51185020302	1400000US51185020302	Census Tract 203.02	203.02	3225	3098	13	8	9	2	5	90	3225	31	3194	1616	1405	211
140	51185020400	1400000US51185020400	Census Tract 204	204	3982	3815	24	9	20	4	15	95	3982	28	3954	1996	1726	270
140	51185020500	1400000US51185020500	Census Tract 205	205	2897	2739	10	3	19	0	16	110	2897	13	2884	1438	1259	179
140	51185020600	1400000US51185020600	Census Tract 206	206	3806	3665	17	5	2	0	12	105	3806	36	3770	1843	1598	245
140	51185020700	1400000US51185020700	Census Tract 207	207	2994	2750	86	5	14	0	13	126	2994	39	2955	1400	1142	258
140	51185020800	1400000US51185020800	Census Tract 208	208	1805	1690	25	0	1	3	8	78	1805	21	1784	883	773	110
140	51185020900	1400000US51185020900	Census Tract 209	209	1807	1731	12	7	0	0	6	51	1807	20	1787	1018	856	162
140	51185021000	1400000US51185021000	Census Tract 210	210	3739	3567	15	5	18	0	18	116	3739	40	3699	1941	1644	297
140	51185021101	1400000US51185021101	Census Tract 211.01	211.01	2773	2522	96	3	22	0	13	117	2773	39	2734	1432	1247	185
140	51185021102	1400000US51185021102	Census Tract 211.02	211.02	2689	2413	37	4	69	0	15	151	2689	89	2600	1359	1203	156
140	51187020101	1400000US51187020101	Census Tract 201.01	201.01	4716	4039	83	21	85	6	141	341	4716	359	4357	2000	1838	162
140	51187020102	1400000US51187020102	Census Tract 201.02	201.02	4010	3498	79	16	31	0	94	292	4010	258	3752	1738	1555	183
140	51187020200	1400000US51187020200	Census Tract 202	202	3865	3304	166	18	43	2	108	224	3865	191	3674	1422	1284	138
140	51187020300	1400000US51187020300	Census Tract 203	203	6829	6132	140	29	43	0	109	376	6829	246	6583	2745	2537	208
140	51187020400	1400000US51187020400	Census Tract 204	204	4834	3756	421	21	61	1	138	436	4834	326	4508	2072	1925	147
140	51187020500	1400000US51187020500	Census Tract 205	205	4178	3093	498	31	43	0	158	355	4178	331	3847	1902	1741	161
140	51187020601	1400000US51187020601	Census Tract 206.01	206.01	6094	5111	221	31	122	3	160	446	6094	438	5656	2183	2046	137
140	51187020602	1400000US51187020602	Census Tract 206.02	206.02	2665	2257	96	7	22	0	70	213	2665	153	2512	1161	1067	94
140	51187020700	1400000US51187020700	Census Tract 207	207	3536	3196	50	11	22	3	44	210	3536	111	3425	1516	1329	187
140	51191010101	1400000US51191010101	Census Tract 101.01	101.01	3492	3278	16	8	19	1	26	144	3492	84	3408	1680	1524	156
140	51191010102	1400000US51191010102	Census Tract 101.02	101.02	3384	3212	19	8	17	0	18	110	3384	76	3308	1484	1358	126
140	51191010200	1400000US51191010200	Census Tract 102	102	5051	4751	51	15	9	0	36	189	5051	69	4982	2335	2115	220
140	51191010301	1400000US51191010301	Census Tract 103.01	103.01	3149	3030	11	1	4	0	25	78	3149	40	3109	1595	1331	264
140	51191010302	1400000US51191010302	Census Tract 103.02	103.02	3231	3099	7	8	4	0	37	76	3231	36	3195	1511	1303	208
140	51191010401	1400000US51191010401	Census Tract 104.01	104.01	2546	2400	7	3	35	0	14	87	2546	38	2508	1173	1116	57
140	51191010402	1400000US51191010402	Census Tract 104.02	104.02	3294	3051	37	10	24	0	16	156	3294	68	3226	1610	1512	98
140	51191010501	1400000US51191010501	Census Tract 105.01	105.01	4012	3713	86	6	34	0	14	159	4012	62	3950	2092	1919	173
140	51191010502	1400000US51191010502	Census Tract 105.02	105.02	4346	3849	193	5	107	0	34	158	4346	94	4252	1826	1616	210
140	51191010601	1400000US51191010601	Census Tract 106.01	106.01	4087	3804	53	13	45	0	35	137	4087	88	3999	1877	1753	124
140	51191010602	1400000US51191010602	Census Tract 106.02	106.02	2620	2412	91	4	11	0	35	67	2620	56	2564	948	849	99
140	51191010700	1400000US51191010700	Census Tract 107	107	4252	3992	68	4	10	0	19	159	4252	50	4202	2010	1750	260
140	51191010800	1400000US51191010800	Census Tract 108	108	2933	2842	1	5	5	0	10	70	2933	29	2904	1502	1235	267
140	51191010900	1400000US51191010900	Census Tract 109	109	4148	3929	15	7	8	0	18	171	4148	64	4084	1988	1780	208
140	51191011000	1400000US51191011000	Census Tract 110	110	3390	3277	7	9	5	0	11	81	3390	37	3353	1793	1455	338
140	51193010101	1400000US51193010101	Census Tract 101.01	101.01	2073	1334	577	8	11	0	44	99	2073	72	2001	1848	965	883
140	51193010102	1400000US51193010102	Census Tract 101.02	101.02	2963	1223	1434	7	5	0	161	133	2963	215	2748	1730	1270	460
140	51193010200	1400000US51193010200	Census Tract 102	102	3642	2295	998	10	23	0	107	209	3642	202	3440	2061	1577	484
140	51193010300	1400000US51193010300	Census Tract 103	103	3472	2321	587	18	21	0	208	317	3472	362	3110	1710	1399	311
140	51193010401	1400000US51193010401	Census Tract 104.01	104.01	2551	1962	357	16	24	2	24	166	2551	86	2465	1356	1099	257
140	51193010402	1400000US51193010402	Census Tract 104.02	104.02	3776	2806	538	19	64	9	52	288	3776	112	3664	2424	1727	697
140	51195930700	1400000US51195930700	Census Tract 9307	9307	3081	2464	543	2	2	0	8	62	3081	53	3028	1140	968	172
140	51195930800	1400000US51195930800	Census Tract 9308	9308	1815	1758	3	1	5	0	1	47	1815	12	1803	861	761	100
140	51195930900	1400000US51195930900	Census Tract 9309	9309	4013	3779	38	4	25	1	22	144	4013	51	3962	2029	1778	251
140	51195931000	1400000US51195931000	Census Tract 9310	9310	2075	1995	13	5	4	0	13	45	2075	19	2056	1037	879	158
140	51195931100	1400000US51195931100	Census Tract 9311	9311	2428	2268	59	3	7	0	2	89	2428	19	2409	1217	1058	159
140	51195931200	1400000US51195931200	Census Tract 9312	9312	6152	4937	906	6	23	2	24	254	6152	101	6051	2394	2088	306
140	51195931300	1400000US51195931300	Census Tract 9313	9313	3584	3410	22	6	9	0	5	132	3584	36	3548	1722	1523	199
140	51195931400	1400000US51195931400	Census Tract 9314	9314	4541	4208	68	3	66	5	64	127	4541	80	4461	2028	1765	263
140	51195931500	1400000US51195931500	Census Tract 9315	9315	4283	4001	118	6	8	0	35	115	4283	55	4228	2050	1737	313
140	51195931600	1400000US51195931600	Census Tract 9316	9316	2390	2282	23	6	3	2	2	72	2390	12	2378	1257	1037	220
140	51195931700	1400000US51195931700	Census Tract 9317	9317	1768	1687	9	13	1	1	5	52	1768	14	1754	909	773	136
140	51197050101	1400000US51197050101	Census Tract 501.01	501.01	2790	2323	239	8	28	0	42	150	2790	77	2713	1520	1328	192
140	51197050102	1400000US51197050102	Census Tract 501.02	501.02	2570	2449	22	6	6	0	6	81	2570	7	2563	1244	1069	175
140	51197050201	1400000US51197050201	Census Tract 502.01	502.01	3172	2794	169	13	42	0	32	122	3172	54	3118	1739	1609	130
140	51197050202	1400000US51197050202	Census Tract 502.02	502.02	3654	3390	83	9	17	1	18	136	3654	49	3605	1693	1489	204
140	51197050301	1400000US51197050301	Census Tract 503.01	503.01	4411	4082	92	14	10	1	31	181	4411	60	4351	2124	1905	219
140	51197050302	1400000US51197050302	Census Tract 503.02	503.02	3090	2952	25	4	3	0	5	101	3090	21	3069	1501	1258	243
140	51197050401	1400000US51197050401	Census Tract 504.01	504.01	3649	3450	51	0	0	0	18	130	3649	46	3603	1773	1563	210
140	51197050402	1400000US51197050402	Census Tract 504.02	504.02	4954	4725	26	7	12	0	7	177	4954	41	4913	2396	2060	336
140	51199050203	1400000US51199050203	Census Tract 502.03	502.03	6656	3985	777	27	1020	10	161	676	6656	471	6185	2467	2399	68
140	51199050205	1400000US51199050205	Census Tract 502.05	502.05	4645	3538	313	14	321	9	56	394	4645	258	4387	1831	1738	93
140	51199050206	1400000US51199050206	Census Tract 502.06	502.06	6702	4569	810	25	525	15	104	654	6702	411	6291	2382	2328	54
140	51199050207	1400000US51199050207	Census Tract 502.07	502.07	4540	2667	784	20	167	32	153	717	4540	718	3822	1219	1170	49
140	51199050208	1400000US51199050208	Census Tract 502.08	502.08	2026	1084	381	9	257	14	73	208	2026	178	1848	882	844	38
140	51199050303	1400000US51199050303	Census Tract 503.03	503.03	5773	4225	478	24	267	7	128	644	5773	460	5313	2301	2211	90
140	51199050304	1400000US51199050304	Census Tract 503.04	503.04	5496	4632	156	13	226	1	59	409	5496	227	5269	2140	2065	75
140	51199050305	1400000US51199050305	Census Tract 503.05	503.05	3457	2108	460	15	474	5	83	312	3457	227	3230	1441	1332	109
140	51199050306	1400000US51199050306	Census Tract 503.06	503.06	5287	3815	588	16	270	7	138	453	5287	381	4906	2468	2325	143
140	51199050401	1400000US51199050401	Census Tract 504.01	504.01	3652	3019	214	7	123	2	32	255	3652	138	3514	1492	1392	100
140	51199050402	1400000US51199050402	Census Tract 504.02	504.02	3677	3257	92	13	52	5	27	231	3677	130	3547	1483	1394	89
140	51199050500	1400000US51199050500	Census Tract 505	505	3724	1740	1300	14	101	10	98	461	3724	427	3297	1350	1242	108
140	51199050900	1400000US51199050900	Census Tract 509	509	2370	1369	583	18	81	9	102	208	2370	288	2082	727	688	39
140	51199051000	1400000US51199051000	Census Tract 510	510	4690	3586	487	18	156	3	76	364	4690	265	4425	2901	2131	770
140	51199051100	1400000US51199051100	Census Tract 511	511	7350	4657	1507	25	257	11	192	701	7350	557	6793	2743	2614	129
140	51199990100	1400000US51199990100	Census Tract 9901	9901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51510200102	1400000US51510200102	Census Tract 2001.02	2001.02	5043	1352	841	69	635	1	1519	626	5043	2184	2859	1806	1718	88
140	51510200104	1400000US51510200104	Census Tract 2001.04	2001.04	4095	947	995	62	346	0	1237	508	4095	1717	2378	1677	1567	110
140	51510200105	1400000US51510200105	Census Tract 2001.05	2001.05	4065	957	2209	17	432	1	155	294	4065	301	3764	2311	2146	165
140	51510200106	1400000US51510200106	Census Tract 2001.06	2001.06	3392	1638	678	25	264	1	463	323	3392	774	2618	1928	1672	256
140	51510200108	1400000US51510200108	Census Tract 2001.08	2001.08	1667	476	692	4	197	0	101	197	1667	257	1410	897	846	51
140	51510200109	1400000US51510200109	Census Tract 2001.09	2001.09	5794	1348	1903	39	545	5	1300	654	5794	1959	3835	2232	2138	94
140	51510200110	1400000US51510200110	Census Tract 2001.10	2001.10	2614	1322	643	16	241	6	104	282	2614	330	2284	1866	1782	84
140	51510200111	1400000US51510200111	Census Tract 2001.11	2001.11	3909	1698	1111	15	361	2	220	502	3909	616	3293	2220	2067	153
140	51510200201	1400000US51510200201	Census Tract 2002.01	2002.01	3505	2071	644	17	226	5	193	349	3505	453	3052	1754	1641	113
140	51510200202	1400000US51510200202	Census Tract 2002.02	2002.02	1698	1378	101	0	65	0	11	143	1698	111	1587	647	632	15
140	51510200301	1400000US51510200301	Census Tract 2003.01	2003.01	3333	1260	994	12	364	2	370	331	3333	600	2733	1486	1418	68
140	51510200302	1400000US51510200302	Census Tract 2003.02	2003.02	4452	1886	1026	24	249	2	704	561	4452	1268	3184	1469	1422	47
140	51510200304	1400000US51510200304	Census Tract 2003.04	2003.04	2825	937	1057	14	319	3	179	316	2825	395	2430	1929	1845	84
140	51510200305	1400000US51510200305	Census Tract 2003.05	2003.05	2426	809	920	7	203	4	222	261	2426	384	2042	1297	1223	74
140	51510200403	1400000US51510200403	Census Tract 2004.03	2004.03	1410	664	335	1	194	2	51	163	1410	147	1263	826	807	19
140	51510200404	1400000US51510200404	Census Tract 2004.04	2004.04	3694	2542	320	7	330	1	74	420	3694	280	3414	1769	1737	32
140	51510200406	1400000US51510200406	Census Tract 2004.06	2004.06	4949	1221	1977	22	529	0	653	547	4949	1105	3844	2579	2412	167
140	51510200407	1400000US51510200407	Census Tract 2004.07	2004.07	3921	1708	946	11	480	1	271	504	3921	595	3326	2154	2052	102
140	51510200408	1400000US51510200408	Census Tract 2004.08	2004.08	2713	643	992	31	408	1	347	291	2713	587	2126	1274	1169	105
140	51510200409	1400000US51510200409	Census Tract 2004.09	2004.09	6318	2009	2176	47	806	5	510	765	6318	1066	5252	3566	3296	270
140	51510200500	1400000US51510200500	Census Tract 2005	2005	4650	1683	1762	25	268	8	350	554	4650	848	3802	2750	2653	97
140	51510200600	1400000US51510200600	Census Tract 2006	2006	4731	1949	1116	60	520	2	476	608	4731	1027	3704	1964	1863	101
140	51510200701	1400000US51510200701	Census Tract 2007.01	2007.01	951	618	125	2	79	0	27	100	951	110	841	775	546	229
140	51510200703	1400000US51510200703	Census Tract 2007.03	2007.03	3494	2263	802	6	114	0	45	264	3494	222	3272	2064	1923	141
140	51510200704	1400000US51510200704	Census Tract 2007.04	2007.04	2906	1795	498	9	252	0	73	279	2906	295	2611	1804	1645	159
140	51510200705	1400000US51510200705	Census Tract 2007.05	2007.05	2597	1937	143	3	248	2	43	221	2597	171	2426	1852	1702	150
140	51510200801	1400000US51510200801	Census Tract 2008.01	2008.01	2701	1997	136	20	77	0	153	318	2701	359	2342	990	952	38
140	51510200802	1400000US51510200802	Census Tract 2008.02	2008.02	2991	1615	582	21	172	4	282	315	2991	558	2433	1440	1370	70
140	51510200900	1400000US51510200900	Census Tract 2009	2009	5078	4217	234	9	148	3	85	382	5078	301	4777	1865	1813	52
140	51510201000	1400000US51510201000	Census Tract 2010	2010	2831	2201	172	9	114	2	61	272	2831	218	2613	1933	1841	92
140	51510201100	1400000US51510201100	Census Tract 2011	2011	3388	2372	75	10	105	4	489	333	3388	733	2655	1196	1167	29
140	51510201202	1400000US51510201202	Census Tract 2012.02	2012.02	3429	2376	315	14	148	6	169	401	3429	484	2945	1590	1529	61
140	51510201204	1400000US51510201204	Census Tract 2012.04	2012.04	2878	1579	486	16	129	0	335	333	2878	595	2283	1542	1451	91
140	51510201205	1400000US51510201205	Census Tract 2012.05	2012.05	2568	784	429	51	110	6	836	352	2568	1274	1294	1111	1079	32
140	51510201206	1400000US51510201206	Census Tract 2012.06	2012.06	5710	1013	666	237	152	0	2661	981	5710	3952	1758	1977	1892	85
140	51510201300	1400000US51510201300	Census Tract 2013	2013	4004	3112	294	9	125	4	77	383	4004	269	3735	1905	1800	105
140	51510201400	1400000US51510201400	Census Tract 2014	2014	4158	3154	231	15	109	0	248	401	4158	536	3622	1921	1825	96
140	51510201500	1400000US51510201500	Census Tract 2015	2015	3835	3069	64	10	89	1	67	535	3835	442	3393	1463	1413	50
140	51510201601	1400000US51510201601	Census Tract 2016.01	2016.01	3347	2271	535	5	161	0	49	326	3347	186	3161	1810	1696	114
140	51510201602	1400000US51510201602	Census Tract 2016.02	2016.02	3220	1842	861	2	158	0	86	271	3220	280	2940	1863	1740	123
140	51510201802	1400000US51510201802	Census Tract 2018.02	2018.02	2084	1466	356	4	55	2	80	121	2084	158	1926	1102	1033	69
140	51510201803	1400000US51510201803	Census Tract 2018.03	2018.03	2393	1811	177	2	96	5	66	236	2393	214	2179	1408	1342	66
140	51510201804	1400000US51510201804	Census Tract 2018.04	2018.04	3710	2235	579	10	345	2	123	416	3710	407	3303	1941	1872	69
140	51510201805	1400000US51510201805	Census Tract 2018.05	2018.05	3383	2469	412	6	156	0	79	261	3383	215	3168	2482	2208	274
140	51510201900	1400000US51510201900	Census Tract 2019	2019	1798	1445	91	3	76	0	36	147	1798	119	1679	1129	982	147
140	51510202001	1400000US51510202001	Census Tract 2020.01	2020.01	2379	2131	59	1	48	0	24	116	2379	97	2282	1246	1084	162
140	51510202002	1400000US51510202002	Census Tract 2020.02	2020.02	2430	1915	143	5	106	1	46	214	2430	173	2257	1669	1544	125
140	51510980000	1400000US51510980000	Census Tract 9800	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51520020100	1400000US51520020100	Census Tract 201	201	3709	3152	174	20	18	0	14	331	3709	186	3523	1886	1668	218
140	51520020201	1400000US51520020201	Census Tract 202.01	202.01	2346	1797	320	13	2	1	22	191	2346	69	2277	1375	1126	249
140	51520020202	1400000US51520020202	Census Tract 202.02	202.02	2479	2229	92	3	38	0	27	90	2479	54	2425	1283	1140	143
140	51520020300	1400000US51520020300	Census Tract 203	203	2972	2439	305	2	5	0	14	207	2972	60	2912	1435	1235	200
140	51520020400	1400000US51520020400	Census Tract 204	204	5713	5137	160	19	99	3	26	269	5713	86	5627	2691	2552	139
140	51530930601	1400000US51530930601	Census Tract 9306.01	9306.01	3357	2980	96	31	12	0	27	211	3357	94	3263	1600	1443	157
140	51530930602	1400000US51530930602	Census Tract 9306.02	9306.02	3284	2760	193	18	17	24	36	236	3284	135	3149	1348	1156	192
140	51540000201	1400000US51540000201	Census Tract 2.01	2.01	2697	1630	564	1	218	1	60	223	2697	189	2508	1237	1145	92
140	51540000202	1400000US51540000202	Census Tract 2.02	2.02	5949	3776	1043	10	586	2	88	444	5949	368	5581	2276	2099	177
140	51540000302	1400000US51540000302	Census Tract 3.02	3.02	2877	2166	333	13	105	0	72	188	2877	187	2690	1552	1437	115
140	51540000401	1400000US51540000401	Census Tract 4.01	4.01	3553	1666	1206	10	242	0	167	262	3553	276	3277	1590	1473	117
140	51540000402	1400000US51540000402	Census Tract 4.02	4.02	4485	3078	632	6	165	0	190	414	4485	419	4066	2256	2115	141
140	51540000501	1400000US51540000501	Census Tract 5.01	5.01	3274	1464	1266	21	181	3	126	213	3274	267	3007	1620	1462	158
140	51540000502	1400000US51540000502	Census Tract 5.02	5.02	5751	4003	729	35	363	2	129	490	5751	355	5396	2572	2429	143
140	51540000600	1400000US51540000600	Census Tract 6	6	4183	2248	298	24	1168	12	80	353	4183	299	3884	1607	1455	152
140	51540000700	1400000US51540000700	Census Tract 7	7	4610	3636	206	13	429	2	48	276	4610	226	4384	2120	1914	206
140	51540000800	1400000US51540000800	Census Tract 8	8	3912	2546	439	15	441	0	172	299	3912	327	3585	1576	1495	81
140	51540000900	1400000US51540000900	Census Tract 9	9	2444	1855	231	7	95	0	59	197	2444	154	2290	1148	1092	56
140	51540001000	1400000US51540001000	Census Tract 10	10	2818	2276	175	9	90	0	44	224	2818	140	2678	1859	1653	206
140	51550020001	1400000US51550020001	Census Tract 200.01	200.01	1642	1214	176	7	49	2	35	159	1642	92	1550	645	616	29
140	51550020002	1400000US51550020002	Census Tract 200.02	200.02	4322	2055	1627	24	76	4	145	391	4322	352	3970	1797	1678	119
140	51550020003	1400000US51550020003	Census Tract 200.03	200.03	5667	3393	1385	32	174	7	151	525	5667	432	5235	2232	2153	79
140	51550020100	1400000US51550020100	Census Tract 201	201	4911	587	3952	19	37	3	98	215	4911	278	4633	2078	1993	85
140	51550020200	1400000US51550020200	Census Tract 202	202	4289	403	3528	20	41	3	91	203	4289	205	4084	1620	1522	98
140	51550020300	1400000US51550020300	Census Tract 203	203	1681	492	969	2	22	0	78	118	1681	108	1573	685	622	63
140	51550020400	1400000US51550020400	Census Tract 204	204	2870	1453	977	22	42	12	88	276	2870	239	2631	1195	1057	138
140	51550020500	1400000US51550020500	Census Tract 205	205	2016	569	928	31	46	5	238	199	2016	408	1608	813	735	78
